petition_idx	status	begin	end	category	num_agree	title
162126	청원종료	2018-03-09	2018-04-08	외교/통일/국방	20	“軍, 촛불집회 무력진압 모의” 폭로 구테타 모의! 추미애 ‘게엄령 발언’
162141	청원종료	2018-03-09	2018-04-08	외교/통일/국방	0	금년 광복절에 '독도와 위안부 문제'에 대해 남북한 간 '공동선언'을 추진해 주십시오.
162144	청원종료	2018-03-09	2018-04-08	외교/통일/국방	61	IBK 기업은행 1조 대북송금 해명해라
162149	청원종료	2018-03-09	2018-04-08	외교/통일/국방	17	세슘볼이 발견된 후쿠시마산
162154	청원종료	2018-03-09	2018-04-08	외교/통일/국방	3	군 복무에 있어서의 차별 및 재대군인에 대한 지원과 혜택
162156	청원종료	2018-03-09	2018-04-08	외교/통일/국방	11	문재인대통령을 노벨평화상 선정인으로 추천합니다.
162167	청원종료	2018-03-09	2018-04-08	외교/통일/국방	2	남북 정상회담을 독도에서
162168	청원종료	2018-03-09	2018-04-08	외교/통일/국방	7	2018 노벨평화상 추천
162177	청원종료	2018-03-09	2018-04-08	외교/통일/국방	2	산업기능요원에서 공익근무로 전환 되었습니다
162182	청원종료	2018-03-09	2018-04-08	외교/통일/국방	28	대마도는 분명 한국땅입니다. ~~~!!!
162205	청원종료	2018-03-09	2018-04-08	외교/통일/국방	22	천안함 재조사 청원
162218	청원종료	2018-03-09	2018-04-08	외교/통일/국방	1	북미 정상회담장소를 제주도로
162234	청원종료	2018-03-09	2018-04-08	외교/통일/국방	1	남북평화통일/ 일본배제
162235	청원종료	2018-03-09	2018-04-08	외교/통일/국방	15	노벨평화상  후보  문재인 대통령
162256	청원종료	2018-03-09	2018-04-08	외교/통일/국방	2	군 인권센터를 위장해 안보를 흔드는 임태훈을 철저히 조사해 주십시오!
162258	청원종료	2018-03-09	2018-04-08	외교/통일/국방	8	문죄인은 비핵화 문정인은 북핵인정 국민들에게 장난질?
162281	청원종료	2018-03-09	2018-04-08	외교/통일/국방	0	남북한 음식 교류를 제안합니다.
162319	청원종료	2018-03-09	2018-04-08	외교/통일/국방	22	군 위수령 모의한 군인 처벌청원
162323	청원종료	2018-03-09	2018-04-08	외교/통일/국방	2	현역군복무 단축 말도안되는 소리하지말고 예비군 복무 단축아니면 해체를 요구합니다
162334	청원종료	2018-03-09	2018-04-08	외교/통일/국방	1	북한 김정은이가 우리나라에 와서 수뇌회담 해야 한다
162337	청원종료	2018-03-09	2018-04-08	외교/통일/국방	2	비리가 의심되는 방사청 직원을 조사해주세요.
162341	청원종료	2018-03-09	2018-04-08	외교/통일/국방	4	문재인대통령과 임종석비서실장께 묻습니다
162348	청원종료	2018-03-09	2018-04-08	외교/통일/국방	16	독수리작전 한미군사훈련은 예정 진행하던데로 4월 말로 축소가 아닌 오히려 제대로 5월까지 진행하기를 간곡히 요청합니다. 이는 협상대상이 될 수가 없습니다. 한미군사훈련은 3월 말 부터 시작해서 5월까지 원래대로 진행하십시오. 이나라의 주권자로서 요청하는 바입니다.
162358	청원종료	2018-03-09	2018-04-08	외교/통일/국방	3	이건 좀 아니지 않나요?
162386	청원종료	2018-03-09	2018-04-08	외교/통일/국방	3	군대에서 핸드폰 사용이 된다는게 말이야 방구야
162402	청원종료	2018-03-09	2018-04-08	외교/통일/국방	0	외교부...일좀 해주세요
162426	청원종료	2018-03-09	2018-04-08	외교/통일/국방	5	예언자 , 유체이탈 , 임사체험을 통한 남북통일
162427	청원종료	2018-03-09	2018-04-08	외교/통일/국방	2	쿠스노키 신조우 정부(일본 우익)로만이 추진하려는 위안부 합의 재협상에 대해 문재인 정부(대한민국 좌익)가 끝까지 불응한다면
162432	청원종료	2018-03-09	2018-04-08	외교/통일/국방	2	북한 철도를 최대한 앞당겨 이용할 계획을 세워주셨으면 합니다.
162436	청원종료	2018-03-09	2018-04-08	외교/통일/국방	1	처벌
162442	청원종료	2018-03-09	2018-04-08	외교/통일/국방	23	[통일외교안보]문재인 대통령님과 그를 도와 열일하시는 모든 분들을 칭찬합니다
162451	청원종료	2018-03-09	2018-04-08	외교/통일/국방	0	쿠스노키 신조우 정부(일본 우익)로만이 추진하려는 위안부 합의 재협상에 대해 문재인 정부(대한민국 좌익)가 끝까지 불응한다면
162458	청원종료	2018-03-09	2018-04-08	외교/통일/국방	1	BBC 방송 : 문재인은 외교천재인가 공산주의자인가
162460	청원종료	2018-03-09	2018-04-08	외교/통일/국방	5	문재인 대통령님 미국과 남북한관계 잘하시고 계십니다 화이팅입니다
162463	청원종료	2018-03-09	2018-04-08	외교/통일/국방	1	남자 6급 면제 = 여성?? 병역의무 재정의해주세요!
162464	청원종료	2018-03-09	2018-04-08	외교/통일/국방	9	위수령을 폐지 해주실 것을 청원합니다.
162465	청원종료	2018-03-09	2018-04-08	외교/통일/국방	2	남과 북 함께 독도는 우리땅-남북 동해 합동 군사 훈련
162471	청원종료	2018-03-09	2018-04-08	외교/통일/국방	1	by May
162486	청원종료	2018-03-09	2018-04-08	외교/통일/국방	2	고려연방(연합)[Korea Union] 을 적절한 때가 되면 만들어주세요
162505	청원종료	2018-03-09	2018-04-08	외교/통일/국방	3	제 3차 남북정상회담 생중계를 요청합니다.
162510	청원종료	2018-03-09	2018-04-08	외교/통일/국방	4	친위쿠데타
162521	청원종료	2018-03-09	2018-04-08	외교/통일/국방	3	독도는 누구 땅인가요?
162530	청원종료	2018-03-09	2018-04-08	외교/통일/국방	1	일본이 우리나라 태극기를 밞는거를 용서 못합니다
162532	청원종료	2018-03-09	2018-04-08	외교/통일/국방	2	미국쇠고기불매운동
162539	청원종료	2018-03-09	2018-04-08	외교/통일/국방	1	청원 검색창에 ‘제 3차 남북정상회담 생중계 요청’이라 쳐 청원글을 보아 주십시오.
162540	청원종료	2018-03-09	2018-04-08	외교/통일/국방	3	국민이 문재인정귄에 드릴수있는
162546	청원종료	2018-03-09	2018-04-08	외교/통일/국방	2	‘3차 남북정상회담 생중계 요청’이라 검색해주세요
162549	청원종료	2018-03-09	2018-04-08	외교/통일/국방	1	미국과의 관계 설정?
162551	청원종료	2018-03-09	2018-04-08	외교/통일/국방	3	남북정상 회담을 독도에서 하는 것을 제안 합니다.
162556	청원종료	2018-03-09	2018-04-08	외교/통일/국방	11	계엄이라니. 촛불시위 무력진압
162580	청원종료	2018-03-09	2018-04-08	외교/통일/국방	4	한반도기
162596	청원종료	2018-03-09	2018-04-08	외교/통일/국방	0	쿠스노키 신조우 정부(일본 우익)로만이 추진하려는 위안부 합의 재협상에 대해 문재인 정부(대한민국 좌익)가 끝까지 불응한다면
162618	청원종료	2018-03-09	2018-04-08	외교/통일/국방	0	관료들 외신기자접견시 한국어 사용
162659	청원종료	2018-03-09	2018-04-08	외교/통일/국방	0	모병제 실시
162683	청원종료	2018-03-09	2018-04-08	외교/통일/국방	2	남북정상회담을 독도선언으로~ !!!!!
162712	청원종료	2018-03-10	2018-04-09	외교/통일/국방	0	휴전선대북확성기방송 중지 청원을 합니다.
162772	청원종료	2018-03-10	2018-04-09	외교/통일/국방	17	포스코 석유공사 자원외교투자 비리투자 관련자들 다조사바랍니다
162773	청원종료	2018-03-10	2018-04-09	외교/통일/국방	0	이번남북대화에서 휴전대신종전으로 가주세요
162775	청원종료	2018-03-10	2018-04-09	외교/통일/국방	6	제발 모병제에 대해 검토해주세요
162786	청원종료	2018-03-10	2018-04-09	외교/통일/국방	9	MB 자원외교비리 철저히 조사해주세요
162790	청원종료	2018-03-10	2018-04-09	외교/통일/국방	0	쿠스노키 신조우 정부(일본 우익)로만이 추진하려는 위안부 합의 재협상에 대해 문재인 정부(대한민국 좌익)가 끝까지 불응한다면
162807	청원종료	2018-03-10	2018-04-09	외교/통일/국방	0	별두개부터는 전쟁경험 있는 사람만
162814	청원종료	2018-03-10	2018-04-09	외교/통일/국방	4	병사는 개인 휴대 전화를 하지 말아야 하나요?
162815	청원종료	2018-03-10	2018-04-09	외교/통일/국방	5	대한민국 군대, 이제 모병으로 전환합시다!!!!!!!!!
162843	청원종료	2018-03-10	2018-04-09	외교/통일/국방	1	독도표기문제
162871	청원종료	2018-03-10	2018-04-09	외교/통일/국방	1	백악관 발표에 대한 의미 추론
162872	청원종료	2018-03-10	2018-04-09	외교/통일/국방	10	노벨평화상 후보를 청원합니다.
162876	청원종료	2018-03-10	2018-04-09	외교/통일/국방	0	미국에 일자리 다 뺏긴다
162908	청원종료	2018-03-10	2018-04-09	외교/통일/국방	13	일본산 농수산물 수입금지 청원
162912	청원종료	2018-03-10	2018-04-09	외교/통일/국방	3	종전협정 추진해주세요
162972	청원종료	2018-03-10	2018-04-09	외교/통일/국방	2	CNN : 미북대화 북핵 해결되지 않으면 열리지 않는다
162976	청원종료	2018-03-10	2018-04-09	외교/통일/국방	1	北노동신문, 북미 정상회담 발표에도 “美 제재는 주권침해” 비난
162984	청원종료	2018-03-10	2018-04-09	외교/통일/국방	9	문재인대통령과 김정은 위원장의 정상회담을 독도에서 할것을 건의드립니다.
162988	청원종료	2018-03-10	2018-04-09	외교/통일/국방	0	쿠스노키 신조우 정부(일본 우익)로만이 추진하려는 위안부 합의 재협상에 대해 문재인 정부(대한민국 좌익)가 끝까지 불응한다면
163012	청원종료	2018-03-10	2018-04-09	외교/통일/국방	4	독수리작전 한미훈련을 축소 단축 없이 3월~5월까지 원래 하던데로 진행할 것을 요구합니다. 한미군사 훈련과 한미동맹은 결코 협상테이블 대상이 될 수가 없습니다. 한미군사훈련은 중단되어서도 축소되어서도 안됩니다.
163018	청원종료	2018-03-10	2018-04-09	외교/통일/국방	1	북미정상회담개최장소청와대로..
163024	청원종료	2018-03-10	2018-04-09	외교/통일/국방	1	항일독립운동 유공자 보훈
163034	청원종료	2018-03-10	2018-04-09	외교/통일/국방	20	장병들에게 훈련용 미세먼지 마스크와 실내 공기청정기를 보급해주세요
163039	청원종료	2018-03-10	2018-04-09	외교/통일/국방	1	세계 비핵화
163074	청원종료	2018-03-10	2018-04-09	외교/통일/국방	1	남북통일을 초기단계를  만든다
163087	청원종료	2018-03-10	2018-04-09	외교/통일/국방	5	금번 밝혀진 친위쿠데타 시도
163093	청원종료	2018-03-10	2018-04-09	외교/통일/국방	2	문기사님?북미정상대화에서북핵과주한미군철수빅딜!
163139	청원종료	2018-03-10	2018-04-09	외교/통일/국방	0	육사,해사,공사를 통합한 통합 사관학교(4년제) 개편안 제안
163169	청원종료	2018-03-10	2018-04-09	외교/통일/국방	2	남북 국민 대화
163180	청원종료	2018-03-10	2018-04-09	외교/통일/국방	3	국방부 적폐 청산을 우선시 해주세요.
163192	청원종료	2018-03-10	2018-04-09	외교/통일/국방	2	북한의인권이자유로운사회가된다면북핵폐기안해도된다
163193	청원종료	2018-03-10	2018-04-09	외교/통일/국방	1	다양성 인정
163219	청원종료	2018-03-10	2018-04-09	외교/통일/국방	2	남북 통일 방법 제안
163224	청원종료	2018-03-10	2018-04-09	외교/통일/국방	0	쿠스노키 신조우 정부(일본 우익)로만이 추진하려는 위안부 합의 재협상에 대해 문재인 정부(대한민국 좌익)가 끝까지 불응한다면
163244	청원종료	2018-03-10	2018-04-09	외교/통일/국방	0	남북 정상 회담 [강원도 평화특별시] 건설 제안.
163245	청원종료	2018-03-10	2018-04-09	외교/통일/국방	12	장성 육군 포병학교교관(장교 교육 교관)
163248	청원종료	2018-03-10	2018-04-09	외교/통일/국방	3	중국 불법어업 단속 인원,장비,배 대폭늘려  강력한 대처 해주세요
163260	청원종료	2018-03-10	2018-04-09	외교/통일/국방	0	4월에 남북정상회담이 개최된다면 "한반도 정상회담"이라는 단일성이 강조된 이름으로 표기되었으면 좋겠습니다.
163262	청원종료	2018-03-10	2018-04-09	외교/통일/국방	1	타지에서 뛰면서 한국의 이름을 널리 알리고있는 운동선수들의 군면제가 필요합니다.
163273	청원종료	2018-03-10	2018-04-09	외교/통일/국방	2	예언자 , 유체이탈 , 임사체험을 통한 남북통일
163274	청원종료	2018-03-10	2018-04-09	외교/통일/국방	1	북한
163326	청원종료	2018-03-10	2018-04-09	외교/통일/국방	1	북미의 대화와 평화통일
163346	청원종료	2018-03-10	2018-04-09	외교/통일/국방	0	쿠스노키 신조우 정부(일본 우익)로만이 추진하려는 위안부 합의 재협상에 대해 문재인 정부(대한민국 좌익)가 끝까지 불응한다면
163366	청원종료	2018-03-10	2018-04-09	외교/통일/국방	1	제7 광구에 대해서
163375	청원종료	2018-03-10	2018-04-09	외교/통일/국방	2	북한에 억류돼 있는 한국사람들 석방 시켜 주세요
163444	청원종료	2018-03-10	2018-04-09	외교/통일/국방	2	6자 회담반대입니다..3국 회담부탁드립니다
163473	청원종료	2018-03-10	2018-04-09	외교/통일/국방	0	GM대우에 대해 국민들의 대리권수여를 받은 문재인은 대리권 수여한 산업은행에게 업무상 배임으로 GM대우를 고발하라 명하고.국민들로부터 대리권수여를 받은 문재인이 대리권 수여한 국세청장에게 명하여  미국과 세금부분에 대하며 국세청관에 상호합의하라.
163483	청원종료	2018-03-10	2018-04-09	외교/통일/국방	3	김정은  북한 위원장 에게 노벨 평화상을 추천합니다
163498	청원종료	2018-03-11	2018-04-10	외교/통일/국방	2	전쟁
163502	청원종료	2018-03-11	2018-04-10	외교/통일/국방	0	재외동포 입국 및 채류 system 변경요청
163517	청원종료	2018-03-11	2018-04-10	외교/통일/국방	4	병역의무
163536	청원종료	2018-03-11	2018-04-10	외교/통일/국방	8	한국을 이용하는 중국기업 무무소를 해결해주세요
163573	청원종료	2018-03-11	2018-04-10	외교/통일/국방	5	군 무력 진압을 허용하는 위수령 폐지를 요구합니다
163593	청원종료	2018-03-11	2018-04-10	외교/통일/국방	0	미국 수출용 비행기 챙기셔야
163613	청원종료	2018-03-11	2018-04-10	외교/통일/국방	6	해상 초계기 공정한 경쟁 및 사후 선정 결과를 공개해주세요
163642	청원종료	2018-03-11	2018-04-10	외교/통일/국방	207	중국업체 무무소를 고발합니다
163652	청원종료	2018-03-11	2018-04-10	외교/통일/국방	7	터키 tv쇼에서 문재인 대통령을 살인용의자로 사진 올렸다는 데 정확한 경위와 터키 대사 소환해서 사과 받고 터키정부의 사과도 받아 터키사회에도 이런 사실을 알려야 합니다. 이 일은 우리나라를 무시하고 얕잡아 보지 않았다면 일어날 수 없는 국제문제이며 우리나라 국격에 관한 상황이라 사료됩니다. 터키 대사 소환을 청원합니다.
163689	청원종료	2018-03-11	2018-04-10	외교/통일/국방	1	군내부 부조리 척결 (군 간부 고발시스템)
163690	청원종료	2018-03-11	2018-04-10	외교/통일/국방	1	해상초계기 2차 사업의 엄정한 조사를 촉구합니다.
163699	청원종료	2018-03-11	2018-04-10	외교/통일/국방	7	(제안) 남북통일에 대한 방법을 제안합니다 - 중국과 홍콩의 통일 모델을 활용
163701	청원종료	2018-03-11	2018-04-10	외교/통일/국방	0	통일 가즈아!!!
163712	청원종료	2018-03-11	2018-04-10	외교/통일/국방	22	터키오보방송 명예훼손  으로고소해주세요
163717	청원종료	2018-03-11	2018-04-10	외교/통일/국방	11	우리 반드시 통일해야합니다.
163722	청원종료	2018-03-11	2018-04-10	외교/통일/국방	8	(긴급) 문재인대통령님 남북통일 꼭해야합니다.
163729	청원종료	2018-03-11	2018-04-10	외교/통일/국방	6	남북통일해서 일본의코를 납작하게 해주세요.
163737	청원종료	2018-03-11	2018-04-10	외교/통일/국방	3	BBC 방송 : 문재인은 외교천재인가 공산주의자인가
163784	청원종료	2018-03-11	2018-04-10	외교/통일/국방	5	터키방송에서 살인용의자로 문재인대통령님 사진을 보도했는데 정부에선 뭐합니까?
163791	청원종료	2018-03-11	2018-04-10	외교/통일/국방	8	국가원수가 엽기살인용의자?
163807	청원종료	2018-03-11	2018-04-10	외교/통일/국방	5	남북정상회담 결사 반대
163821	청원종료	2018-03-11	2018-04-10	외교/통일/국방	2	프랑스 단기징집은 우리에게 필요한것입니다
163829	청원종료	2018-03-11	2018-04-10	외교/통일/국방	2	의심이 북한을 지켜준다.
163864	청원종료	2018-03-11	2018-04-10	외교/통일/국방	74	'안중근의사님의 유해'를 찾아 조국 대한민국으로 모시는 건을  '4월 남북정상회담 의제'로 선정해 주세요
163870	청원종료	2018-03-11	2018-04-10	외교/통일/국방	1	DMZ 세계자연공원으로 만듭시다.
163871	청원종료	2018-03-11	2018-04-10	외교/통일/국방	2	통일에 대한 관점 변화
163884	청원종료	2018-03-11	2018-04-10	외교/통일/국방	1	서울
163907	청원종료	2018-03-11	2018-04-10	외교/통일/국방	3	문재인대통령 살인용의자오보.
163932	청원종료	2018-03-11	2018-04-10	외교/통일/국방	0	쿠스노키 신조우 정부(일본 우익)로만이 추진하려는 위안부 합의 재협상에 대해 문재인 정부(대한민국 좌익)가 끝까지 불응한다면
163942	청원종료	2018-03-11	2018-04-10	외교/통일/국방	1	낄낄빠빠
163956	청원종료	2018-03-11	2018-04-10	외교/통일/국방	1	일본의 전방위적 로비활동 추적 및 대응촉구
163974	청원종료	2018-03-11	2018-04-10	외교/통일/국방	1	남북정상회담 즉시 핵사찰 트럼프 회담전에 핵폐기 시작이 답이다 ( 아니면 정치쑈다 )
164009	청원종료	2018-03-11	2018-04-10	외교/통일/국방	15	여성 징병이 힘들다면 여성에게 국방세를 내게 하세요
164018	청원종료	2018-03-11	2018-04-10	외교/통일/국방	8	자국 올림픽에 독도 표기도 못 하는 정부
164056	청원종료	2018-03-11	2018-04-10	외교/통일/국방	2	북한과의 협상에서 반드시 필요한 사항
164058	청원종료	2018-03-11	2018-04-10	외교/통일/국방	1	방어보다는 공격용 무기를 먼저 개발하라!
164060	청원종료	2018-03-11	2018-04-10	외교/통일/국방	1	■ 최악의 일본 핵 사찰 받으면 비용 30억 지원..!!  황당..!! ■
164065	청원종료	2018-03-11	2018-04-10	외교/통일/국방	336	자주국방의 ‘눈’ 425사업이 투명하게 진행되기를 청원합니다
164101	청원종료	2018-03-11	2018-04-10	외교/통일/국방	4	일본 북한핵사찰초기비용 3억엔 거부요청
164109	청원종료	2018-03-11	2018-04-10	외교/통일/국방	5	아베돈 30억 받지 마세요
164127	청원종료	2018-03-11	2018-04-10	외교/통일/국방	2	'철강 관세 제외해달라'..김동연, 美 재무장관에 서한
164136	청원종료	2018-03-11	2018-04-10	외교/통일/국방	11	예비군 기간 단축과 훈련시간 단축, 비 효율적인 예비군 훈련에 대한 청원 입니다.
164145	청원종료	2018-03-11	2018-04-10	외교/통일/국방	2	북한과 화해하여 다시좋은나라만들어가요대통령님
164182	청원종료	2018-03-11	2018-04-10	외교/통일/국방	8	터키 너희는 형제의 나라가 아니다. 당장 터키 국가차원에서 대한민국에게 사과하라!
164200	청원종료	2018-03-11	2018-04-10	외교/통일/국방	3	우리나라  군인  DMZ에 군인들  개별로  추운겨울 낄 장갑이 없다는대
164203	청원종료	2018-03-11	2018-04-10	외교/통일/국방	4	남북교류 확대 뿐만 아니라 북극항로보다 훨씬 물류가 원활한 남북철도 완전 연결을 통해 홍익인간 제세이화를....
164208	청원종료	2018-03-11	2018-04-10	외교/통일/국방	2	(촛불)평화상 제안합니다
164254	청원종료	2018-03-11	2018-04-10	외교/통일/국방	9	미합중국 제45대 대통령 ‘Donald J. Trump’(트럼프)의 노벨 평화상 수상을 공식적으로 추천해 주실 것을 청원하는 바입니다.
164296	청원종료	2018-03-12	2018-04-11	외교/통일/국방	2	문재인 대통령님의 사진을 살인사건의 용의자처럼 묘사한 터키 티비에 확실한 사과를 국가적 차원에서 요청해주십시오.
164299	청원종료	2018-03-12	2018-04-11	외교/통일/국방	442	자원외교 특검을 청원합니다
164314	청원종료	2018-03-12	2018-04-11	외교/통일/국방	11	이젠 여자도 의무적으로 군복무 하길 원합니다
164317	청원종료	2018-03-12	2018-04-11	외교/통일/국방	0	북미대책회의
164319	청원종료	2018-03-12	2018-04-11	외교/통일/국방	3	위수령의 폐지와 현재 유지중인 징병제 폐지를 요구합니다!!!!!!!!
164339	청원종료	2018-03-12	2018-04-11	외교/통일/국방	1	일본의 북핵 사찰 초기비용 지원을 거절해주십시오
164341	청원종료	2018-03-12	2018-04-11	외교/통일/국방	3	제발 남북통일을 약간 미뤄주십시요
164361	청원종료	2018-03-12	2018-04-11	외교/통일/국방	5	손흥민 군대문제 및 병역특례 제도에 대한 제안
164374	청원종료	2018-03-12	2018-04-11	외교/통일/국방	0	국세를 내는 국민이   나라의 국방이 불안하고  정책의 방향이  국력을  분열시키는  것으로 비처진다면
164390	청원종료	2018-03-12	2018-04-11	외교/통일/국방	1	북한의 체제안전 보장
164392	청원종료	2018-03-12	2018-04-11	외교/통일/국방	2	차세대 무기도입 방위산업 계획에 있어 진정한 국방력 강화를 위해 국민참여 의견 수렴하는 제도 만들어 주세요.
164397	청원종료	2018-03-12	2018-04-11	외교/통일/국방	3	남북미 정상회담에서 남북미 외에 나라들 참여는 나중으로 미뤄주십시오
164418	청원종료	2018-03-12	2018-04-11	외교/통일/국방	2	고기향조폭때문에 못살겠읍니다. 조폭이 법원치료위탁병원이라니
164420	청원종료	2018-03-12	2018-04-11	외교/통일/국방	6	손홍민선수의 군면제를 청원합니다!
164548	청원종료	2018-03-12	2018-04-11	외교/통일/국방	1	나의 고향은 대한민국! 거짓을 날조하여 국민분열을 회책하는 유언비어유포자들에 대한 국가사법기관들의 수사촉구를!
164586	청원종료	2018-03-12	2018-04-11	외교/통일/국방	2	군대 기부면제 가능하게 합시다!
164642	청원종료	2018-03-12	2018-04-11	외교/통일/국방	3	미북회담 물건너갈듯
164653	청원종료	2018-03-12	2018-04-11	외교/통일/국방	1	쌍중단 주장은 맞지 않는 말입니다.
164665	청원종료	2018-03-12	2018-04-11	외교/통일/국방	5	5월 북미대화를 독도에서 진행시켜주세요~
164671	청원종료	2018-03-12	2018-04-11	외교/통일/국방	1	사회복무요원
164686	청원종료	2018-03-12	2018-04-11	외교/통일/국방	2	통일을 염원하며
164745	청원종료	2018-03-12	2018-04-11	외교/통일/국방	3	운동선수 병역면제
164753	청원종료	2018-03-12	2018-04-11	외교/통일/국방	6	▶ 청와대를 세종으로 옮겨야
164762	청원종료	2018-03-12	2018-04-11	외교/통일/국방	3	북미대화 남북대화에서 일본배제
164777	청원종료	2018-03-12	2018-04-11	외교/통일/국방	100	군 외출,외박시 위수지역제한을 폐지해주세요.
164782	청원종료	2018-03-12	2018-04-11	외교/통일/국방	1	비무장지대 초전도 슈퍼 입자 가속기 건설추진
164790	청원종료	2018-03-12	2018-04-11	외교/통일/국방	3	손흥민 군복무 시기
164794	청원종료	2018-03-12	2018-04-11	외교/통일/국방	1	니리의 안보와 평화를 위하여
164801	청원종료	2018-03-12	2018-04-11	외교/통일/국방	30	핵무기보다 더 무서운 미세먼지 해결해 주세요
164806	청원종료	2018-03-12	2018-04-11	외교/통일/국방	1	군대 부패를 잡고 싶습니다.
164807	청원종료	2018-03-12	2018-04-11	외교/통일/국방	10	제3차 남북정상회담을 '독도'에서 개최해주세요!
164816	청원종료	2018-03-12	2018-04-11	외교/통일/국방	1	< 2018년 한반도 평화교류와 협력 그리고 미래 통합에 대한 저의 생각을 제안합니다 >
164824	청원종료	2018-03-12	2018-04-11	외교/통일/국방	5	일본에게 할말은 하자..어로 협정페기내지 재협상.강제 징용자 급여 환수 노력
164838	청원종료	2018-03-12	2018-04-11	외교/통일/국방	1	직지심체요절, 우리나라의 소중한 문화재 반환을 요청합니다!
164906	청원종료	2018-03-12	2018-04-11	외교/통일/국방	5	군 부대에 있는 군 장병들의 개인핸드폰 사용을 허락합니다
164915	청원종료	2018-03-12	2018-04-11	외교/통일/국방	4	7광구를 지켜주세요
164954	청원종료	2018-03-12	2018-04-11	외교/통일/국방	460	헌법에 명시 된 군무원 용어를 국방공무원으로 수정요청
164957	청원종료	2018-03-12	2018-04-11	외교/통일/국방	21	군 위수지역 폐지해 주세요
164989	청원종료	2018-03-12	2018-04-11	외교/통일/국방	1	대통령님께 한 편의 영화, '다키스트 아워(Darkest Hour, 2017)'을 권합니다.
165000	청원종료	2018-03-12	2018-04-11	외교/통일/국방	5	휴전협정을 폐기하고 평화협정 체결했으면...
165039	청원종료	2018-03-13	2018-04-12	외교/통일/국방	1	핵도 문제지만 북한에 자유를
165042	청원종료	2018-03-13	2018-04-12	외교/통일/국방	1	군기강 확립을 위해 제대로 된  체제개선
165051	청원종료	2018-03-13	2018-04-12	외교/통일/국방	21	문재인정부의 비트코인 대북송금 조단위_에 대해 진상조사위원회 구성 및 조사 요망
165063	청원종료	2018-03-13	2018-04-12	외교/통일/국방	280	군대 외출ㆍ외박 위수지역 제한철회 및 바가지요금 적발시 엄벌을 요구합니다.
165073	청원종료	2018-03-13	2018-04-12	외교/통일/국방	54	에티오피아 참전용사
165077	청원종료	2018-03-13	2018-04-12	외교/통일/국방	1	여성인권 중요합니다 그리고 의무도 중요합니다
165089	청원종료	2018-03-13	2018-04-12	외교/통일/국방	17	미세먼지...테러수준
165111	청원종료	2018-03-13	2018-04-12	외교/통일/국방	7	휴전이 아닌 종전을 원합니다.
165148	청원종료	2018-03-13	2018-04-12	외교/통일/국방	3	중국 공장들을 광저우로 이동시켜달라고 해주세요
165149	청원종료	2018-03-13	2018-04-12	외교/통일/국방	6	軍 외출·외박시 위수지 제한 제도 폐지를 적극 추진바랍니다
165151	청원종료	2018-03-13	2018-04-12	외교/통일/국방	0	북미 정상회담에 도움이 되기를 ....
165177	청원종료	2018-03-13	2018-04-12	외교/통일/국방	0	남과 북의 진정한 평화를 이루려면 양측 모두 통일을 추구하지 않겠다는 합의가 필요합니다.
165178	청원종료	2018-03-13	2018-04-12	외교/통일/국방	4	남북정상회담에  관련하여 문재인 대통령께 올리는 글
165183	청원종료	2018-03-13	2018-04-12	외교/통일/국방	1	군 신병교육생 전자시계
165186	청원종료	2018-03-13	2018-04-12	외교/통일/국방	2	남북정상회담시 북한에게  꿈과비젼을 보여주세요
165224	청원종료	2018-03-13	2018-04-12	외교/통일/국방	4	핵 항공모함(7만톤급) 건조해 주세요
165225	청원종료	2018-03-13	2018-04-12	외교/통일/국방	5	국민청원 의미없다
165226	청원종료	2018-03-13	2018-04-12	외교/통일/국방	7	쓰레기같은 예비군훈련, 군대 갔다오면 손해인 쓰레기같은 나라
165286	청원종료	2018-03-13	2018-04-12	외교/통일/국방	1	남, 북 평화회담 과 관련한 정책 제안 사항임
165308	청원종료	2018-03-13	2018-04-12	외교/통일/국방	1	황당한 미국..!!
165321	청원종료	2018-03-13	2018-04-12	외교/통일/국방	6	군대 사회복무를 가고싶은 대학생입니다.
165323	청원종료	2018-03-13	2018-04-12	외교/통일/국방	10	예비군훈련 1분만 늦어도 입소거부 ㅋㅋ
165327	청원종료	2018-03-13	2018-04-12	외교/통일/국방	2	북한이 핵무기를 폐기한다면, 일본도 핵 재처리시설 폐쇄 및 플루토늄 전량을 폐기해야만 한다...!!
165329	청원종료	2018-03-13	2018-04-12	외교/통일/국방	2	북미정상회담 장소제안
165354	청원종료	2018-03-13	2018-04-12	외교/통일/국방	1	청와대 "21일 개헌안 발의"…문 대통령 오늘 초안 보고받아
165357	청원종료	2018-03-13	2018-04-12	외교/통일/국방	3	우리는 또 중국의 속국이 되려하나요
165376	청원종료	2018-03-13	2018-04-12	외교/통일/국방	2	틸러슨 "미북 정상회담 매우 초기 단계…아무것도 합의 안 돼"
165389	청원종료	2018-03-13	2018-04-12	외교/통일/국방	4	국군 부사관은  정규직인가 ?   비정규직인 계약직인가요?
165391	청원종료	2018-03-13	2018-04-12	외교/통일/국방	7	손흥민 국위선양선수를 군복무 35세로 연장해 주세요
165404	청원종료	2018-03-13	2018-04-12	외교/통일/국방	236	여성의 군대 대체복무방안
165449	청원종료	2018-03-13	2018-04-12	외교/통일/국방	0	부사관임관 및 복무여건
